search_id,search_date,search_term,search_frequency
7131,2024-12-14,energy drinks,41
7132,2024-12-14,phone charger,11
7133,2024-12-14,protein snacks,33
7134,2024-12-14,paper towels,42
7135,2024-12-14,sparkling water,35
7136,2024-12-14,usb c cable,10
7137,2024-12-14,coffee,41
7138,2024-12-14,sunscreen,51
7139,2024-12-14,instant noodles,73
7140,2024-12-14,laundry detergent,56
7141,2024-12-15,energy drinks,15
7142,2024-12-15,phone charger,19
7143,2024-12-15,protein snacks,58
7144,2024-12-15,paper towels,27
7145,2024-12-15,sparkling water,21
7146,2024-12-15,usb c cable,47
7147,2024-12-15,coffee,112
7148,2024-12-15,sunscreen,61
7149,2024-12-15,instant noodles,41
7150,2024-12-15,laundry detergent,73
7151,2024-12-16,energy drinks,10
7152,2024-12-16,phone charger,78
7153,2024-12-16,protein snacks,72
7154,2024-12-16,paper towels,28
7155,2024-12-16,sparkling water,50
7156,2024-12-16,usb c cable,31
7157,2024-12-16,coffee,40
7158,2024-12-16,sunscreen,58
7159,2024-12-16,instant noodles,94
7160,2024-12-16,laundry detergent,15
7161,2024-12-17,energy drinks,12
7162,2024-12-17,phone charger,47
7163,2024-12-17,protein snacks,41
7164,2024-12-17,paper towels,56
7165,2024-12-17,sparkling water,43
7166,2024-12-17,usb c cable,46
7167,2024-12-17,coffee,115
7168,2024-12-17,sunscreen,67
7169,2024-12-17,instant noodles,45
7170,2024-12-17,laundry detergent,28
7171,2024-12-18,energy drinks,20
7172,2024-12-18,phone charger,61
7173,2024-12-18,protein snacks,66
7174,2024-12-18,paper towels,100
7175,2024-12-18,sparkling water,35
7176,2024-12-18,usb c cable,63
7177,2024-12-18,coffee,34
7178,2024-12-18,sunscreen,15
7179,2024-12-18,instant noodles,87
7180,2024-12-18,laundry detergent,39
7181,2024-12-19,energy drinks,49
7182,2024-12-19,phone charger,11
7183,2024-12-19,protein snacks,77
7184,2024-12-19,paper towels,99
7185,2024-12-19,sparkling water,23
7186,2024-12-19,usb c cable,59
7187,2024-12-19,coffee,20
7188,2024-12-19,sunscreen,57
7189,2024-12-19,instant noodles,50
7190,2024-12-19,laundry detergent,72
7191,2024-12-20,energy drinks,65
7192,2024-12-20,phone charger,20
7193,2024-12-20,protein snacks,19
7194,2024-12-20,paper towels,75
7195,2024-12-20,sparkling water,37
7196,2024-12-20,usb c cable,35
7197,2024-12-20,coffee,85
7198,2024-12-20,sunscreen,45
7199,2024-12-20,instant noodles,36
7200,2024-12-20,laundry detergent,59
7201,2024-12-21,energy drinks,63
7202,2024-12-21,phone charger,18
7203,2024-12-21,protein snacks,53
7204,2024-12-21,paper towels,40
7205,2024-12-21,sparkling water,57
7206,2024-12-21,usb c cable,63
7207,2024-12-21,coffee,21
7208,2024-12-21,sunscreen,63
7209,2024-12-21,instant noodles,22
7210,2024-12-21,laundry detergent,52
7211,2024-12-22,energy drinks,27
7212,2024-12-22,phone charger,75
7213,2024-12-22,protein snacks,79
7214,2024-12-22,paper towels,86
7215,2024-12-22,sparkling water,44
7216,2024-12-22,usb c cable,53
7217,2024-12-22,coffee,91
7218,2024-12-22,sunscreen,57
7219,2024-12-22,instant noodles,44
7220,2024-12-22,laundry detergent,64
7221,2024-12-23,energy drinks,19
7222,2024-12-23,phone charger,60
7223,2024-12-23,protein snacks,22
7224,2024-12-23,paper towels,40
7225,2024-12-23,sparkling water,41
7226,2024-12-23,usb c cable,35
7227,2024-12-23,coffee,76
7228,2024-12-23,sunscreen,30
7229,2024-12-23,instant noodles,27
7230,2024-12-23,laundry detergent,62
7231,2024-12-24,energy drinks,39
7232,2024-12-24,phone charger,73
7233,2024-12-24,protein snacks,35
7234,2024-12-24,paper towels,54
7235,2024-12-24,sparkling water,53
7236,2024-12-24,usb c cable,35
7237,2024-12-24,coffee,112
7238,2024-12-24,sunscreen,59
7239,2024-12-24,instant noodles,69
7240,2024-12-24,laundry detergent,55
7241,2024-12-25,energy drinks,69
7242,2024-12-25,phone charger,28
7243,2024-12-25,protein snacks,24
7244,2024-12-25,paper towels,57
7245,2024-12-25,sparkling water,72
7246,2024-12-25,usb c cable,53
7247,2024-12-25,coffee,107
7248,2024-12-25,sunscreen,27
7249,2024-12-25,instant noodles,96
7250,2024-12-25,laundry detergent,38
7251,2024-12-26,energy drinks,39
7252,2024-12-26,phone charger,78
7253,2024-12-26,protein snacks,34
7254,2024-12-26,paper towels,48
7255,2024-12-26,sparkling water,49
7256,2024-12-26,usb c cable,41
7257,2024-12-26,coffee,67
7258,2024-12-26,sunscreen,20
7259,2024-12-26,instant noodles,90
7260,2024-12-26,laundry detergent,43
7261,2024-12-27,energy drinks,37
7262,2024-12-27,phone charger,69
7263,2024-12-27,protein snacks,63
7264,2024-12-27,paper towels,61
7265,2024-12-27,sparkling water,17
7266,2024-12-27,usb c cable,38
7267,2024-12-27,coffee,46
7268,2024-12-27,sunscreen,10
7269,2024-12-27,instant noodles,94
7270,2024-12-27,laundry detergent,35
7271,2024-12-28,energy drinks,59
7272,2024-12-28,phone charger,16
7273,2024-12-28,protein snacks,28
7274,2024-12-28,paper towels,130
7275,2024-12-28,sparkling water,36
7276,2024-12-28,usb c cable,46
7277,2024-12-28,coffee,26
7278,2024-12-28,sunscreen,78
7279,2024-12-28,instant noodles,20
7280,2024-12-28,laundry detergent,32
7281,2024-12-29,energy drinks,27
7282,2024-12-29,phone charger,15
7283,2024-12-29,protein snacks,68
7284,2024-12-29,paper towels,96
7285,2024-12-29,sparkling water,21
7286,2024-12-29,usb c cable,55
7287,2024-12-29,coffee,50
7288,2024-12-29,sunscreen,11
7289,2024-12-29,instant noodles,29
7290,2024-12-29,laundry detergent,64
7291,2024-12-30,energy drinks,33
7292,2024-12-30,phone charger,79
7293,2024-12-30,protein snacks,17
7294,2024-12-30,paper towels,84
7295,2024-12-30,sparkling water,34
7296,2024-12-30,usb c cable,13
7297,2024-12-30,coffee,118
7298,2024-12-30,sunscreen,53
7299,2024-12-30,instant noodles,41
7300,2024-12-30,laundry detergent,26
7301,2024-12-31,energy drinks,17
7302,2024-12-31,phone charger,66
7303,2024-12-31,protein snacks,41
7304,2024-12-31,paper towels,63
7305,2024-12-31,sparkling water,49
7306,2024-12-31,usb c cable,30
7307,2024-12-31,coffee,94
7308,2024-12-31,sunscreen,14
7309,2024-12-31,instant noodles,28
7310,2024-12-31,laundry detergent,19
7311,2025-01-01,energy drinks,39
7312,2025-01-01,phone charger,55
7313,2025-01-01,protein snacks,71
7314,2025-01-01,paper towels,19
7315,2025-01-01,sparkling water,10
7316,2025-01-01,usb c cable,27
7317,2025-01-01,coffee,89
7318,2025-01-01,sunscreen,61
7319,2025-01-01,instant noodles,22
7320,2025-01-01,laundry detergent,11
7321,2025-01-02,energy drinks,44
7322,2025-01-02,phone charger,18
7323,2025-01-02,protein snacks,25
7324,2025-01-02,paper towels,48
7325,2025-01-02,sparkling water,24
7326,2025-01-02,usb c cable,22
7327,2025-01-02,coffee,29
7328,2025-01-02,sunscreen,52
7329,2025-01-02,instant noodles,17
7330,2025-01-02,laundry detergent,24
7331,2025-01-03,energy drinks,17
7332,2025-01-03,phone charger,68
7333,2025-01-03,protein snacks,16
7334,2025-01-03,paper towels,66
7335,2025-01-03,sparkling water,39
7336,2025-01-03,usb c cable,63
7337,2025-01-03,coffee,52
7338,2025-01-03,sunscreen,28
7339,2025-01-03,instant noodles,36
7340,2025-01-03,laundry detergent,55
7341,2025-01-04,energy drinks,66
7342,2025-01-04,phone charger,59
7343,2025-01-04,protein snacks,48
7344,2025-01-04,paper towels,37
7345,2025-01-04,sparkling water,45
7346,2025-01-04,usb c cable,33
7347,2025-01-04,coffee,52
7348,2025-01-04,sunscreen,48
7349,2025-01-04,instant noodles,59
7350,2025-01-04,laundry detergent,78
7351,2025-01-05,energy drinks,64
7352,2025-01-05,phone charger,67
7353,2025-01-05,protein snacks,21
7354,2025-01-05,paper towels,64
7355,2025-01-05,sparkling water,65
7356,2025-01-05,usb c cable,72
7357,2025-01-05,coffee,34
7358,2025-01-05,sunscreen,75
7359,2025-01-05,instant noodles,54
7360,2025-01-05,laundry detergent,14
7361,2025-01-06,energy drinks,70
7362,2025-01-06,phone charger,35
7363,2025-01-06,protein snacks,60
7364,2025-01-06,paper towels,20
7365,2025-01-06,sparkling water,17
7366,2025-01-06,usb c cable,67
7367,2025-01-06,coffee,67
7368,2025-01-06,sunscreen,75
7369,2025-01-06,instant noodles,70
7370,2025-01-06,laundry detergent,49
7371,2025-01-07,energy drinks,77
7372,2025-01-07,phone charger,25
7373,2025-01-07,protein snacks,21
7374,2025-01-07,paper towels,64
7375,2025-01-07,sparkling water,18
7376,2025-01-07,usb c cable,32
7377,2025-01-07,coffee,91
7378,2025-01-07,sunscreen,62
7379,2025-01-07,instant noodles,108
7380,2025-01-07,laundry detergent,39
7381,2025-01-08,energy drinks,60
7382,2025-01-08,phone charger,18
7383,2025-01-08,protein snacks,40
7384,2025-01-08,paper towels,17
7385,2025-01-08,sparkling water,61
7386,2025-01-08,usb c cable,42
7387,2025-01-08,coffee,81
7388,2025-01-08,sunscreen,50
7389,2025-01-08,instant noodles,43
7390,2025-01-08,laundry detergent,57
7391,2025-01-09,energy drinks,40
7392,2025-01-09,phone charger,70
7393,2025-01-09,protein snacks,54
7394,2025-01-09,paper towels,64
7395,2025-01-09,sparkling water,16
7396,2025-01-09,usb c cable,61
7397,2025-01-09,coffee,108
7398,2025-01-09,sunscreen,69
7399,2025-01-09,instant noodles,21
7400,2025-01-09,laundry detergent,62
7401,2025-01-10,energy drinks,67
7402,2025-01-10,phone charger,18
7403,2025-01-10,protein snacks,35
7404,2025-01-10,paper towels,110
7405,2025-01-10,sparkling water,68
7406,2025-01-10,usb c cable,30
7407,2025-01-10,coffee,82
7408,2025-01-10,sunscreen,43
7409,2025-01-10,instant noodles,109
7410,2025-01-10,laundry detergent,43
7411,2025-01-11,energy drinks,15
7412,2025-01-11,phone charger,52
7413,2025-01-11,protein snacks,56
7414,2025-01-11,paper towels,20
7415,2025-01-11,sparkling water,61
7416,2025-01-11,usb c cable,42
7417,2025-01-11,coffee,14
7418,2025-01-11,sunscreen,53
7419,2025-01-11,instant noodles,76
7420,2025-01-11,laundry detergent,20
7421,2025-01-12,energy drinks,60
7422,2025-01-12,phone charger,20
7423,2025-01-12,protein snacks,32
7424,2025-01-12,paper towels,76
7425,2025-01-12,sparkling water,70
7426,2025-01-12,usb c cable,41
7427,2025-01-12,coffee,91
7428,2025-01-12,sunscreen,20
7429,2025-01-12,instant noodles,74
7430,2025-01-12,laundry detergent,13
7431,2025-01-13,energy drinks,43
7432,2025-01-13,phone charger,52
7433,2025-01-13,protein snacks,62
7434,2025-01-13,paper towels,105
7435,2025-01-13,sparkling water,71
7436,2025-01-13,usb c cable,73
7437,2025-01-13,coffee,104
7438,2025-01-13,sunscreen,74
7439,2025-01-13,instant noodles,114
7440,2025-01-13,laundry detergent,12
7441,2025-01-14,energy drinks,14
7442,2025-01-14,phone charger,51
7443,2025-01-14,protein snacks,59
7444,2025-01-14,paper towels,120
7445,2025-01-14,sparkling water,11
7446,2025-01-14,usb c cable,13
7447,2025-01-14,coffee,85
7448,2025-01-14,sunscreen,17
7449,2025-01-14,instant noodles,88
7450,2025-01-14,laundry detergent,77
7451,2025-01-15,energy drinks,71
7452,2025-01-15,phone charger,26
7453,2025-01-15,protein snacks,69
7454,2025-01-15,paper towels,34
7455,2025-01-15,sparkling water,36
7456,2025-01-15,usb c cable,24
7457,2025-01-15,coffee,16
7458,2025-01-15,sunscreen,73
7459,2025-01-15,instant noodles,62
7460,2025-01-15,laundry detergent,37
7461,2025-01-16,energy drinks,14
7462,2025-01-16,phone charger,41
7463,2025-01-16,protein snacks,47
7464,2025-01-16,paper towels,29
7465,2025-01-16,sparkling water,64
7466,2025-01-16,usb c cable,27
7467,2025-01-16,coffee,68
7468,2025-01-16,sunscreen,58
7469,2025-01-16,instant noodles,109
7470,2025-01-16,laundry detergent,27
7471,2025-01-17,energy drinks,41
7472,2025-01-17,phone charger,47
7473,2025-01-17,protein snacks,69
7474,2025-01-17,paper towels,62
7475,2025-01-17,sparkling water,41
7476,2025-01-17,usb c cable,38
7477,2025-01-17,coffee,24
7478,2025-01-17,sunscreen,53
7479,2025-01-17,instant noodles,19
7480,2025-01-17,laundry detergent,40
7481,2025-01-18,energy drinks,57
7482,2025-01-18,phone charger,47
7483,2025-01-18,protein snacks,10
7484,2025-01-18,paper towels,67
7485,2025-01-18,sparkling water,50
7486,2025-01-18,usb c cable,46
7487,2025-01-18,coffee,126
7488,2025-01-18,sunscreen,65
7489,2025-01-18,instant noodles,58
7490,2025-01-18,laundry detergent,38
7491,2025-01-19,energy drinks,57
7492,2025-01-19,phone charger,79
7493,2025-01-19,protein snacks,25
7494,2025-01-19,paper towels,46
7495,2025-01-19,sparkling water,69
7496,2025-01-19,usb c cable,39
7497,2025-01-19,coffee,124
7498,2025-01-19,sunscreen,16
7499,2025-01-19,instant noodles,97
7500,2025-01-19,laundry detergent,77
7501,2025-01-20,energy drinks,73
7502,2025-01-20,phone charger,44
7503,2025-01-20,protein snacks,66
7504,2025-01-20,paper towels,127
7505,2025-01-20,sparkling water,56
7506,2025-01-20,usb c cable,71
7507,2025-01-20,coffee,38
7508,2025-01-20,sunscreen,73
7509,2025-01-20,instant noodles,99
7510,2025-01-20,laundry detergent,10
7511,2025-01-21,energy drinks,16
7512,2025-01-21,phone charger,21
7513,2025-01-21,protein snacks,34
7514,2025-01-21,paper towels,55
7515,2025-01-21,sparkling water,31
7516,2025-01-21,usb c cable,20
7517,2025-01-21,coffee,57
7518,2025-01-21,sunscreen,50
7519,2025-01-21,instant noodles,53
7520,2025-01-21,laundry detergent,15
7521,2025-01-22,energy drinks,34
7522,2025-01-22,phone charger,24
7523,2025-01-22,protein snacks,61
7524,2025-01-22,paper towels,20
7525,2025-01-22,sparkling water,62
7526,2025-01-22,usb c cable,72
7527,2025-01-22,coffee,72
7528,2025-01-22,sunscreen,20
7529,2025-01-22,instant noodles,62
7530,2025-01-22,laundry detergent,32
7531,2025-01-23,energy drinks,19
7532,2025-01-23,phone charger,15
7533,2025-01-23,protein snacks,47
7534,2025-01-23,paper towels,47
7535,2025-01-23,sparkling water,59
7536,2025-01-23,usb c cable,16
7537,2025-01-23,coffee,23
7538,2025-01-23,sunscreen,74
7539,2025-01-23,instant noodles,118
7540,2025-01-23,laundry detergent,77
7541,2025-01-24,energy drinks,25
7542,2025-01-24,phone charger,69
7543,2025-01-24,protein snacks,45
7544,2025-01-24,paper towels,59
7545,2025-01-24,sparkling water,41
7546,2025-01-24,usb c cable,61
7547,2025-01-24,coffee,42
7548,2025-01-24,sunscreen,52
7549,2025-01-24,instant noodles,96
7550,2025-01-24,laundry detergent,34
7551,2025-01-25,energy drinks,72
7552,2025-01-25,phone charger,36
7553,2025-01-25,protein snacks,52
7554,2025-01-25,paper towels,24
7555,2025-01-25,sparkling water,16
7556,2025-01-25,usb c cable,74
7557,2025-01-25,coffee,100
7558,2025-01-25,sunscreen,58
7559,2025-01-25,instant noodles,92
7560,2025-01-25,laundry detergent,69
7561,2025-01-26,energy drinks,12
7562,2025-01-26,phone charger,14
7563,2025-01-26,protein snacks,30
7564,2025-01-26,paper towels,90
7565,2025-01-26,sparkling water,41
7566,2025-01-26,usb c cable,66
7567,2025-01-26,coffee,44
7568,2025-01-26,sunscreen,70
7569,2025-01-26,instant noodles,62
7570,2025-01-26,laundry detergent,40
7571,2025-01-27,energy drinks,38
7572,2025-01-27,phone charger,24
7573,2025-01-27,protein snacks,60
7574,2025-01-27,paper towels,20
7575,2025-01-27,sparkling water,52
7576,2025-01-27,usb c cable,16
7577,2025-01-27,coffee,87
7578,2025-01-27,sunscreen,27
7579,2025-01-27,instant noodles,15
7580,2025-01-27,laundry detergent,67
7581,2025-01-28,energy drinks,48
7582,2025-01-28,phone charger,20
7583,2025-01-28,protein snacks,78
7584,2025-01-28,paper towels,103
7585,2025-01-28,sparkling water,75
7586,2025-01-28,usb c cable,63
7587,2025-01-28,coffee,31
7588,2025-01-28,sunscreen,15
7589,2025-01-28,instant noodles,117
7590,2025-01-28,laundry detergent,41
7591,2025-01-29,energy drinks,50
7592,2025-01-29,phone charger,46
7593,2025-01-29,protein snacks,60
7594,2025-01-29,paper towels,46
7595,2025-01-29,sparkling water,49
7596,2025-01-29,usb c cable,49
7597,2025-01-29,coffee,81
7598,2025-01-29,sunscreen,77
7599,2025-01-29,instant noodles,64
7600,2025-01-29,laundry detergent,53
7601,2025-01-30,energy drinks,35
7602,2025-01-30,phone charger,54
7603,2025-01-30,protein snacks,45
7604,2025-01-30,paper towels,69
7605,2025-01-30,sparkling water,67
7606,2025-01-30,usb c cable,39
7607,2025-01-30,coffee,52
7608,2025-01-30,sunscreen,36
7609,2025-01-30,instant noodles,88
7610,2025-01-30,laundry detergent,46
7611,2025-01-31,energy drinks,69
7612,2025-01-31,phone charger,56
7613,2025-01-31,protein snacks,45
7614,2025-01-31,paper towels,117
7615,2025-01-31,sparkling water,79
7616,2025-01-31,usb c cable,58
7617,2025-01-31,coffee,43
7618,2025-01-31,sunscreen,50
7619,2025-01-31,instant noodles,96
7620,2025-01-31,laundry detergent,28
7621,2025-02-01,energy drinks,40
7622,2025-02-01,phone charger,38
7623,2025-02-01,protein snacks,33
7624,2025-02-01,paper towels,61
7625,2025-02-01,sparkling water,64
7626,2025-02-01,usb c cable,44
7627,2025-02-01,coffee,115
7628,2025-02-01,sunscreen,66
7629,2025-02-01,instant noodles,66
7630,2025-02-01,laundry detergent,25
7631,2025-02-02,energy drinks,49
7632,2025-02-02,phone charger,61
7633,2025-02-02,protein snacks,75
7634,2025-02-02,paper towels,81
7635,2025-02-02,sparkling water,70
7636,2025-02-02,usb c cable,35
7637,2025-02-02,coffee,20
7638,2025-02-02,sunscreen,75
7639,2025-02-02,instant noodles,27
7640,2025-02-02,laundry detergent,73
7641,2025-02-03,energy drinks,15
7642,2025-02-03,phone charger,45
7643,2025-02-03,protein snacks,62
7644,2025-02-03,paper towels,65
7645,2025-02-03,sparkling water,36
7646,2025-02-03,usb c cable,58
7647,2025-02-03,coffee,26
7648,2025-02-03,sunscreen,70
7649,2025-02-03,instant noodles,121
7650,2025-02-03,laundry detergent,23
7651,2025-02-04,energy drinks,27
7652,2025-02-04,phone charger,46
7653,2025-02-04,protein snacks,30
7654,2025-02-04,paper towels,32
7655,2025-02-04,sparkling water,60
7656,2025-02-04,usb c cable,22
7657,2025-02-04,coffee,106
7658,2025-02-04,sunscreen,69
7659,2025-02-04,instant noodles,81
7660,2025-02-04,laundry detergent,49
7661,2025-02-05,energy drinks,11
7662,2025-02-05,phone charger,26
7663,2025-02-05,protein snacks,38
7664,2025-02-05,paper towels,50
7665,2025-02-05,sparkling water,41
7666,2025-02-05,usb c cable,56
7667,2025-02-05,coffee,91
7668,2025-02-05,sunscreen,64
7669,2025-02-05,instant noodles,29
7670,2025-02-05,laundry detergent,39
7671,2025-02-06,energy drinks,17
7672,2025-02-06,phone charger,16
7673,2025-02-06,protein snacks,47
7674,2025-02-06,paper towels,27
7675,2025-02-06,sparkling water,27
7676,2025-02-06,usb c cable,61
7677,2025-02-06,coffee,46
7678,2025-02-06,sunscreen,53
7679,2025-02-06,instant noodles,95
7680,2025-02-06,laundry detergent,64
7681,2025-02-07,energy drinks,57
7682,2025-02-07,phone charger,48
7683,2025-02-07,protein snacks,71
7684,2025-02-07,paper towels,55
7685,2025-02-07,sparkling water,55
7686,2025-02-07,usb c cable,18
7687,2025-02-07,coffee,105
7688,2025-02-07,sunscreen,66
7689,2025-02-07,instant noodles,36
7690,2025-02-07,laundry detergent,73
7691,2025-02-08,energy drinks,71
7692,2025-02-08,phone charger,20
7693,2025-02-08,protein snacks,22
7694,2025-02-08,paper towels,97
7695,2025-02-08,sparkling water,58
7696,2025-02-08,usb c cable,41
7697,2025-02-08,coffee,100
7698,2025-02-08,sunscreen,38
7699,2025-02-08,instant noodles,52
7700,2025-02-08,laundry detergent,21
7701,2025-02-09,energy drinks,37
7702,2025-02-09,phone charger,32
7703,2025-02-09,protein snacks,53
7704,2025-02-09,paper towels,94
7705,2025-02-09,sparkling water,77
7706,2025-02-09,usb c cable,29
7707,2025-02-09,coffee,92
7708,2025-02-09,sunscreen,33
7709,2025-02-09,instant noodles,21
7710,2025-02-09,laundry detergent,12
7711,2025-02-10,energy drinks,75
7712,2025-02-10,phone charger,56
7713,2025-02-10,protein snacks,12
7714,2025-02-10,paper towels,123
7715,2025-02-10,sparkling water,66
7716,2025-02-10,usb c cable,66
7717,2025-02-10,coffee,30
7718,2025-02-10,sunscreen,57
7719,2025-02-10,instant noodles,49
7720,2025-02-10,laundry detergent,44
7721,2025-02-11,energy drinks,48
7722,2025-02-11,phone charger,49
7723,2025-02-11,protein snacks,56
7724,2025-02-11,paper towels,92
7725,2025-02-11,sparkling water,45
