sale_id,sale_date,customer_id,product_id,quantity_sold,revenue,gross_profit,payment_method
10273,2024-05-04,1891,9,78,350.22,186.42,Cash
10274,2024-05-04,938,6,77,422.73,214.83,Cash
10275,2024-05-04,1804,7,139,387.81,221.01,Mobile Wallet
10276,2024-05-04,826,11,28,279.72,125.72,Mobile Wallet
10277,2024-05-04,70,13,29,260.71,130.21,Mobile Wallet
10278,2024-05-04,1176,14,74,295.26,154.66,Cash
10279,2024-05-04,1332,15,61,273.89,167.14,Mobile Wallet
10280,2024-05-04,233,17,54,296.46,177.66,Card
10281,2024-05-04,849,18,81,242.19,153.09,Card
10282,2024-05-04,1872,19,14,181.86,118.86,Card
10283,2024-05-04,1162,21,9,179.91,121.41,Mobile Wallet
10284,2024-05-04,140,20,21,167.79,123.69,Card
10285,2024-05-04,1957,26,31,340.69,177.94,Mobile Wallet
10286,2024-05-04,2432,24,60,359.4,191.4,Mobile Wallet
10287,2024-05-04,343,23,194,347.26,221.16,Mobile Wallet
10288,2024-05-04,1339,29,11,120.89,74.69,Card
10289,2024-05-04,659,27,13,116.87,71.37,Card
10290,2024-05-04,1700,28,37,129.13,82.88,Card
10291,2024-05-05,1613,1,98,342.02,165.62,Mobile Wallet
10292,2024-05-05,2411,4,42,356.58,180.18,Mobile Wallet
10293,2024-05-05,977,2,58,405.42,185.02,Card
10294,2024-05-05,1513,7,136,379.44,216.24,Mobile Wallet
10295,2024-05-05,298,6,63,345.87,175.77,Card
10296,2024-05-05,1802,9,76,341.24,181.64,Card
10297,2024-05-05,1235,13,25,224.75,112.25,Cash
10298,2024-05-05,2175,11,26,259.74,116.74,Card
10299,2024-05-05,2493,12,19,246.81,117.61,Card
10300,2024-05-05,926,18,86,257.14,162.54,Card
10301,2024-05-05,165,15,60,269.4,164.4,Card
10302,2024-05-05,2118,17,48,263.52,157.92,Card
10303,2024-05-05,2118,22,6,149.94,92.94,Mobile Wallet
10304,2024-05-05,132,19,12,155.88,101.88,Mobile Wallet
10305,2024-05-05,767,21,7,139.93,94.43,Card
10306,2024-05-05,1107,26,31,340.69,177.94,Mobile Wallet
10307,2024-05-05,1462,24,55,329.45,175.45,Mobile Wallet
10308,2024-05-05,565,25,34,339.66,183.26,Cash
10309,2024-05-05,814,27,11,98.89,60.39,Mobile Wallet
10310,2024-05-05,2001,28,33,115.17,73.92,Mobile Wallet
10311,2024-05-05,679,29,8,87.92,54.32,Mobile Wallet
10312,2024-05-06,1250,4,32,271.68,137.28,Mobile Wallet
10313,2024-05-06,471,1,89,310.61,150.41,Card
10314,2024-05-06,2203,3,41,327.59,143.09,Card
10315,2024-05-06,1040,10,76,303.24,170.24,Card
10316,2024-05-06,2264,7,120,334.8,190.8,Cash
10317,2024-05-06,240,9,67,300.83,160.13,Card
10318,2024-05-06,1591,14,55,219.45,114.95,Card
10319,2024-05-06,34,13,21,188.79,94.29,Card
10320,2024-05-06,445,11,18,179.82,80.82,Card
10321,2024-05-06,638,17,52,285.48,171.08,Card
10322,2024-05-06,1723,18,54,161.46,102.06,Mobile Wallet
10323,2024-05-06,1357,15,59,264.91,161.66,Card
10324,2024-05-06,1889,19,10,129.9,84.9,Card
10325,2024-05-06,1669,22,6,149.94,92.94,Mobile Wallet
10326,2024-05-06,1384,20,21,167.79,123.69,Card
10327,2024-05-06,2249,23,172,307.88,196.08,Card
10328,2024-05-06,1831,24,51,305.49,162.69,Card
10329,2024-05-06,1185,25,28,279.72,150.92,Card
10330,2024-05-06,1205,27,9,80.91,49.41,Card
10331,2024-05-06,750,30,15,67.35,44.85,Card
10332,2024-05-06,514,28,24,83.76,53.76,Card
10333,2024-05-07,1705,2,50,349.5,159.5,Card
10334,2024-05-07,1434,1,102,355.98,172.38,Mobile Wallet
10335,2024-05-07,1822,4,42,356.58,180.18,Cash
10336,2024-05-07,888,8,141,280.59,160.74,Mobile Wallet
10337,2024-05-07,2399,10,76,303.24,170.24,Card
10338,2024-05-07,65,6,55,301.95,153.45,Mobile Wallet
10339,2024-05-07,2043,11,20,199.8,89.8,Card
10340,2024-05-07,2287,13,23,206.77,103.27,Card
10341,2024-05-07,1842,12,15,194.85,92.85,Cash
10342,2024-05-07,293,17,34,186.66,111.86,Mobile Wallet
10343,2024-05-07,1281,16,22,197.78,111.98,Card
10344,2024-05-07,671,18,64,191.36,120.96,Card
10345,2024-05-07,182,20,21,167.79,123.69,Mobile Wallet
10346,2024-05-07,993,22,5,124.95,77.45,Card
10347,2024-05-07,2161,19,10,129.9,84.9,Card
10348,2024-05-07,2114,25,25,249.75,134.75,Card
10349,2024-05-07,57,24,48,287.52,153.12,Card
10350,2024-05-07,466,23,151,270.29,172.14,Card
10351,2024-05-07,219,27,10,89.9,54.9,Mobile Wallet
10352,2024-05-07,1999,28,26,90.74,58.24,Card
10353,2024-05-07,1003,30,22,98.78,65.78,Cash
10354,2024-05-08,1224,3,40,319.6,139.6,Card
10355,2024-05-08,1270,1,69,240.81,116.61,Card
10356,2024-05-08,1797,4,37,314.13,158.73,Mobile Wallet
10357,2024-05-08,369,8,166,330.34,189.24,Mobile Wallet
10358,2024-05-08,2117,9,62,278.38,148.18,Cash
10359,2024-05-08,2138,7,107,298.53,170.13,Cash
10360,2024-05-08,1607,14,59,235.41,123.31,Card
10361,2024-05-08,2369,13,22,197.78,98.78,Cash
10362,2024-05-08,856,12,16,207.84,99.04,Card
10363,2024-05-08,2486,18,62,185.38,117.18,Card
10364,2024-05-08,2496,16,19,170.81,96.71,Card
10365,2024-05-08,995,17,38,208.62,125.02,Mobile Wallet
10366,2024-05-08,614,22,4,99.96,61.96,Card
10367,2024-05-08,2025,21,7,139.93,94.43,Card
10368,2024-05-08,1696,19,9,116.91,76.41,Card
10369,2024-05-08,985,24,38,227.62,121.22,Mobile Wallet
10370,2024-05-08,659,23,132,236.28,150.48,Card
10371,2024-05-08,224,26,21,230.79,120.54,Mobile Wallet
10372,2024-05-08,586,29,8,87.92,54.32,Mobile Wallet
10373,2024-05-08,2099,30,18,80.82,53.82,Mobile Wallet
10374,2024-05-08,342,27,10,89.9,54.9,Card
10375,2024-05-09,210,5,89,292.81,150.41,Card
10376,2024-05-09,2132,4,44,373.56,188.76,Mobile Wallet
10377,2024-05-09,1696,2,41,286.59,130.79,Card
10378,2024-05-09,179,8,165,328.35,188.1,Card
10379,2024-05-09,1555,9,76,341.24,181.64,Card
10380,2024-05-09,1777,10,100,399.0,224.0,Card
10381,2024-05-09,212,13,22,197.78,98.78,Card
10382,2024-05-09,1394,12,18,233.82,111.42,Card
10383,2024-05-09,1264,11,18,179.82,80.82,Card
10384,2024-05-09,2258,16,24,215.76,122.16,Mobile Wallet
10385,2024-05-09,62,17,38,208.62,125.02,Card
10386,2024-05-09,731,18,63,188.37,119.07,Card
10387,2024-05-09,529,21,8,159.92,107.92,Cash
10388,2024-05-09,758,19,8,103.92,67.92,Card
10389,2024-05-09,2355,22,4,99.96,61.96,Mobile Wallet
10390,2024-05-09,2025,24,41,245.59,130.79,Card
10391,2024-05-09,655,23,150,268.5,171.0,Card
10392,2024-05-09,2001,26,29,318.71,166.46,Mobile Wallet
10393,2024-05-09,821,29,8,87.92,54.32,Card
10394,2024-05-09,2181,30,20,89.8,59.8,Mobile Wallet
10395,2024-05-09,1895,28,26,90.74,58.24,Card
10396,2024-05-10,1343,5,96,315.84,162.24,Card
10397,2024-05-10,669,2,38,265.62,121.22,Mobile Wallet
10398,2024-05-10,1815,1,66,230.34,111.54,Card
10399,2024-05-10,1716,7,104,290.16,165.36,Cash
10400,2024-05-10,194,10,72,287.28,161.28,Mobile Wallet
10401,2024-05-10,2396,8,106,210.94,120.84,Cash
10402,2024-05-10,2397,11,22,219.78,98.78,Card
10403,2024-05-10,214,13,17,152.83,76.33,Mobile Wallet
10404,2024-05-10,1174,12,13,168.87,80.47,Cash
10405,2024-05-10,2254,18,59,176.41,111.51,Cash
10406,2024-05-10,2043,16,18,161.82,91.62,Card
10407,2024-05-10,311,17,36,197.64,118.44,Card
10408,2024-05-10,85,19,9,116.91,76.41,Card
10409,2024-05-10,233,22,4,99.96,61.96,Card
10410,2024-05-10,1374,20,13,103.87,76.57,Mobile Wallet
10411,2024-05-10,2093,24,28,167.72,89.32,Card
10412,2024-05-10,2091,25,23,229.77,123.97,Card
10413,2024-05-10,636,23,135,241.65,153.9,Card
10414,2024-05-10,862,27,9,80.91,49.41,Mobile Wallet
10415,2024-05-10,2044,28,24,83.76,53.76,Card
10416,2024-05-10,1315,30,18,80.82,53.82,Card
10417,2024-05-11,203,2,51,356.49,162.69,Card
10418,2024-05-11,1113,1,132,460.68,223.08,Card
10419,2024-05-11,672,5,142,467.18,239.98,Card
10420,2024-05-11,1174,9,94,422.06,224.66,Card
10421,2024-05-11,559,6,63,345.87,175.77,Card
10422,2024-05-11,1499,7,169,471.51,268.71,Cash
10423,2024-05-11,487,13,31,278.69,139.19,Card
10424,2024-05-11,1672,12,17,220.83,105.23,Cash
10425,2024-05-11,1304,14,69,275.31,144.21,Card
10426,2024-05-11,2102,18,74,221.26,139.86,Card
10427,2024-05-11,1740,15,58,260.42,158.92,Card
10428,2024-05-11,291,16,28,251.72,142.52,Mobile Wallet
10429,2024-05-11,278,20,19,151.81,111.91,Cash
10430,2024-05-11,2224,22,5,124.95,77.45,Card
10431,2024-05-11,2085,19,15,194.85,127.35,Cash
10432,2024-05-11,2353,26,33,362.67,189.42,Card
10433,2024-05-11,587,25,33,329.67,177.87,Cash
10434,2024-05-11,1389,24,71,425.29,226.49,Card
10435,2024-05-11,818,27,12,107.88,65.88,Card
10436,2024-05-11,2489,29,12,131.88,81.48,Card
10437,2024-05-11,1460,30,26,116.74,77.74,Card
10438,2024-05-12,1563,2,54,377.46,172.26,Card
10439,2024-05-12,764,1,74,258.26,125.06,Card
10440,2024-05-12,57,4,43,365.07,184.47,Mobile Wallet
10441,2024-05-12,1647,6,56,307.44,156.24,Card
10442,2024-05-12,1500,9,77,345.73,184.03,Card
10443,2024-05-12,1072,8,182,362.18,207.48,Mobile Wallet
10444,2024-05-12,1732,13,17,152.83,76.33,Card
10445,2024-05-12,1821,12,19,246.81,117.61,Mobile Wallet
10446,2024-05-12,256,11,23,229.77,103.27,Card
10447,2024-05-12,376,18,62,185.38,117.18,Card
10448,2024-05-12,387,17,39,214.11,128.31,Mobile Wallet
10449,2024-05-12,1784,16,28,251.72,142.52,Card
10450,2024-05-12,302,22,7,174.93,108.43,Card
10451,2024-05-12,2420,20,16,127.84,94.24,Mobile Wallet
10452,2024-05-12,1501,21,8,159.92,107.92,Card
10453,2024-05-12,648,26,18,197.82,103.32,Card
10454,2024-05-12,2145,23,146,261.34,166.44,Mobile Wallet
10455,2024-05-12,993,25,31,309.69,167.09,Mobile Wallet
10456,2024-05-12,1327,28,23,80.27,51.52,Mobile Wallet
10457,2024-05-12,1499,30,20,89.8,59.8,Card
10458,2024-05-12,2112,27,10,89.9,54.9,Card
10459,2024-05-13,2004,4,37,314.13,158.73,Mobile Wallet
10460,2024-05-13,306,3,40,319.6,139.6,Card
10461,2024-05-13,449,2,49,342.51,156.31,Card
10462,2024-05-13,1403,7,91,253.89,144.69,Mobile Wallet
10463,2024-05-13,2322,9,63,282.87,150.57,Mobile Wallet
10464,2024-05-13,1193,6,58,318.42,161.82,Card
10465,2024-05-13,2242,13,23,206.77,103.27,Cash
10466,2024-05-13,1239,11,26,259.74,116.74,Card
10467,2024-05-13,892,14,48,191.52,100.32,Cash
10468,2024-05-13,1380,17,41,225.09,134.89,Card
10469,2024-05-13,1922,18,71,212.29,134.19,Cash
10470,2024-05-13,534,15,46,206.54,126.04,Card
10471,2024-05-13,1068,21,6,119.94,80.94,Cash
10472,2024-05-13,1387,20,15,119.85,88.35,Card
10473,2024-05-13,2127,22,5,124.95,77.45,Mobile Wallet
10474,2024-05-13,872,24,34,203.66,108.46,Cash
10475,2024-05-13,570,23,140,250.6,159.6,Card
10476,2024-05-13,2457,26,18,197.82,103.32,Card
10477,2024-05-13,1388,30,23,103.27,68.77,Card
10478,2024-05-13,468,28,24,83.76,53.76,Card
10479,2024-05-13,1739,29,9,98.91,61.11,Mobile Wallet
10480,2024-05-14,2390,1,57,198.93,96.33,Card
10481,2024-05-14,798,5,84,276.36,141.96,Card
10482,2024-05-14,1517,4,29,246.21,124.41,Mobile Wallet
10483,2024-05-14,105,9,75,336.75,179.25,Cash
10484,2024-05-14,1645,6,57,312.93,159.03,Card
10485,2024-05-14,964,8,139,276.61,158.46,Card
10486,2024-05-14,1017,12,17,220.83,105.23,Card
10487,2024-05-14,401,11,21,209.79,94.29,Card
10488,2024-05-14,920,13,21,188.79,94.29,Card
10489,2024-05-14,2225,17,36,197.64,118.44,Card
10490,2024-05-14,1991,15,49,220.01,134.26,Mobile Wallet
10491,2024-05-14,508,16,24,215.76,122.16,Card
10492,2024-05-14,282,19,10,129.9,84.9,Card
10493,2024-05-14,1450,22,5,124.95,77.45,Card
10494,2024-05-14,654,21,6,119.94,80.94,Card
10495,2024-05-14,2018,25,28,279.72,150.92,Mobile Wallet
10496,2024-05-14,1826,23,131,234.49,149.34,Mobile Wallet
10497,2024-05-14,688,24,45,269.55,143.55,Card
10498,2024-05-14,795,27,10,89.9,54.9,Cash
10499,2024-05-14,220,29,10,109.9,67.9,Card
10500,2024-05-14,2017,30,17,76.33,50.83,Mobile Wallet
10501,2024-05-15,1929,3,44,351.56,153.56,Mobile Wallet
10502,2024-05-15,563,1,98,342.02,165.62,Card
10503,2024-05-15,965,4,38,322.62,163.02,Card
10504,2024-05-15,505,6,68,373.32,189.72,Mobile Wallet
10505,2024-05-15,1870,10,63,251.37,141.12,Cash
10506,2024-05-15,2111,8,140,278.6,159.6,Card
10507,2024-05-15,1931,11,20,199.8,89.8,Cash
10508,2024-05-15,1966,13,26,233.74,116.74,Card
10509,2024-05-15,234,12,17,220.83,105.23,Card
10510,2024-05-15,790,18,72,215.28,136.08,Card
10511,2024-05-15,897,16,22,197.78,111.98,Cash
10512,2024-05-15,163,15,39,175.11,106.86,Mobile Wallet
10513,2024-05-15,963,20,23,183.77,135.47,Card
10514,2024-05-15,965,19,14,181.86,118.86,Card
10515,2024-05-15,2034,22,5,124.95,77.45,Card
10516,2024-05-15,2457,23,113,202.27,128.82,Card
10517,2024-05-15,2076,24,46,275.54,146.74,Card
10518,2024-05-15,2013,25,34,339.66,183.26,Card
10519,2024-05-15,886,27,10,89.9,54.9,Mobile Wallet
10520,2024-05-15,1739,29,9,98.91,61.11,Card
10521,2024-05-15,1355,30,18,80.82,53.82,Cash
10522,2024-05-16,1295,2,41,286.59,130.79,Cash
10523,2024-05-16,2285,3,41,327.59,143.09,Cash
10524,2024-05-16,1981,1,79,275.71,133.51,Mobile Wallet
10525,2024-05-16,1057,9,55,246.95,131.45,Mobile Wallet
10526,2024-05-16,1352,7,94,262.26,149.46,Mobile Wallet
10527,2024-05-16,371,10,72,287.28,161.28,Cash
10528,2024-05-16,1277,11,21,209.79,94.29,Card
10529,2024-05-16,219,13,23,206.77,103.27,Card
10530,2024-05-16,209,12,19,246.81,117.61,Mobile Wallet
10531,2024-05-16,2192,16,24,215.76,122.16,Card
10532,2024-05-16,502,15,49,220.01,134.26,Card
10533,2024-05-16,1841,18,89,266.11,168.21,Card
10534,2024-05-16,1350,22,5,124.95,77.45,Card
10535,2024-05-16,1027,19,11,142.89,93.39,Card
10536,2024-05-16,492,21,6,119.94,80.94,Mobile Wallet
10537,2024-05-16,2243,23,121,216.59,137.94,Card
10538,2024-05-16,1641,24,50,299.5,159.5,Card
10539,2024-05-16,1596,25,23,229.77,123.97,Card
10540,2024-05-16,2223,27,11,98.89,60.39,Cash
10541,2024-05-16,252,28,23,80.27,51.52,Card
10542,2024-05-16,1956,29,8,87.92,54.32,Cash
10543,2024-05-17,360,3,41,327.59,143.09,Card
10544,2024-05-17,1287,5,92,302.68,155.48,Card
10545,2024-05-17,2452,4,34,288.66,145.86,Card
10546,2024-05-17,1285,9,82,368.18,195.98,Card
10547,2024-05-17,2311,6,57,312.93,159.03,Card
10548,2024-05-17,1764,10,90,359.1,201.6,Card
10549,2024-05-17,2473,13,22,197.78,98.78,Card
10550,2024-05-17,1007,12,13,168.87,80.47,Card
10551,2024-05-17,1197,11,21,209.79,94.29,Card
10552,2024-05-17,1812,17,26,142.74,85.54,Cash
10553,2024-05-17,795,15,54,242.46,147.96,Card
10554,2024-05-17,2438,18,68,203.32,128.52,Mobile Wallet
10555,2024-05-17,1233,21,6,119.94,80.94,Mobile Wallet
10556,2024-05-17,109,20,17,135.83,100.13,Card
10557,2024-05-17,499,22,5,124.95,77.45,Mobile Wallet
10558,2024-05-17,71,25,28,279.72,150.92,Mobile Wallet
10559,2024-05-17,474,24,42,251.58,133.98,Card
10560,2024-05-17,1461,26,22,241.78,126.28,Card
10561,2024-05-17,1440,27,15,134.85,82.35,Card
10562,2024-05-17,723,30,23,103.27,68.77,Cash
10563,2024-05-17,1300,28,24,83.76,53.76,Card
10564,2024-05-18,1223,3,52,415.48,181.48,Cash
10565,2024-05-18,2120,4,42,356.58,180.18,Card
10566,2024-05-18,1660,5,105,345.45,177.45,Card
10567,2024-05-18,1864,9,72,323.28,172.08,Cash
10568,2024-05-18,874,6,59,323.91,164.61,Card
10569,2024-05-18,2157,7,109,304.11,173.31,Mobile Wallet
10570,2024-05-18,1241,12,16,207.84,99.04,Card
10571,2024-05-18,1434,11,25,249.75,112.25,Card
10572,2024-05-18,1845,13,27,242.73,121.23,Card
10573,2024-05-18,286,16,25,224.75,127.25,Mobile Wallet
10574,2024-05-18,19,17,49,269.01,161.21,Card
10575,2024-05-18,121,18,63,188.37,119.07,Card
10576,2024-05-18,95,21,6,119.94,80.94,Card
10577,2024-05-18,615,22,7,174.93,108.43,Mobile Wallet
10578,2024-05-18,677,20,19,151.81,111.91,Mobile Wallet
10579,2024-05-18,17,24,49,293.51,156.31,Cash
10580,2024-05-18,2204,26,28,307.72,160.72,Card
10581,2024-05-18,640,25,21,209.79,113.19,Mobile Wallet
10582,2024-05-18,385,29,9,98.91,61.11,Cash
10583,2024-05-18,1455,30,18,80.82,53.82,Card
10584,2024-05-18,666,27,12,107.88,65.88,Card
10585,2024-05-19,330,3,58,463.42,202.42,Cash
10586,2024-05-19,1021,4,44,373.56,188.76,Cash
10587,2024-05-19,1743,5,114,375.06,192.66,Card
10588,2024-05-19,1451,8,217,431.83,247.38,Cash
10589,2024-05-19,1785,9,68,305.32,162.52,Card
10590,2024-05-19,2286,7,130,362.7,206.7,Card
10591,2024-05-19,215,12,15,194.85,92.85,Card
10592,2024-05-19,1838,11,25,249.75,112.25,Card
10593,2024-05-19,1943,14,74,295.26,154.66,Cash
10594,2024-05-19,1346,16,23,206.77,117.07,Card
10595,2024-05-19,1099,17,42,230.58,138.18,Card
10596,2024-05-19,369,18,73,218.27,137.97,Cash
10597,2024-05-19,1144,19,16,207.84,135.84,Card
10598,2024-05-19,713,22,6,149.94,92.94,Mobile Wallet
10599,2024-05-19,1882,21,8,159.92,107.92,Card
10600,2024-05-19,1899,24,50,299.5,159.5,Mobile Wallet
10601,2024-05-19,692,26,28,307.72,160.72,Mobile Wallet
10602,2024-05-19,952,25,29,289.71,156.31,Cash
10603,2024-05-19,621,27,12,107.88,65.88,Card
10604,2024-05-19,294,28,35,122.15,78.4,Card
10605,2024-05-19,1074,29,12,131.88,81.48,Card
10606,2024-05-20,1499,1,91,317.59,153.79,Card
10607,2024-05-20,348,5,83,273.07,140.27,Mobile Wallet
10608,2024-05-20,699,4,43,365.07,184.47,Cash
10609,2024-05-20,1455,6,47,258.03,131.13,Card
10610,2024-05-20,1007,8,146,290.54,166.44,Cash
10611,2024-05-20,1349,9,64,287.36,152.96,Mobile Wallet
10612,2024-05-20,114,11,20,199.8,89.8,Mobile Wallet
10613,2024-05-20,2262,14,41,163.59,85.69,Card
10614,2024-05-20,145,12,13,168.87,80.47,Card
10615,2024-05-20,2283,18,50,149.5,94.5,Mobile Wallet
10616,2024-05-20,1996,17,34,186.66,111.86,Card
10617,2024-05-20,1142,15,30,134.7,82.2,Card
10618,2024-05-20,47,22,6,149.94,92.94,Card
10619,2024-05-20,170,19,9,116.91,76.41,Card
10620,2024-05-20,1671,20,18,143.82,106.02,Mobile Wallet
10621,2024-05-20,559,23,162,289.98,184.68,Mobile Wallet
10622,2024-05-20,2105,26,22,241.78,126.28,Card
10623,2024-05-20,1172,25,20,199.8,107.8,Cash
10624,2024-05-20,1680,28,24,83.76,53.76,Card
10625,2024-05-20,1956,30,15,67.35,44.85,Cash
10626,2024-05-20,1613,29,7,76.93,47.53,Card
10627,2024-05-21,2104,4,42,356.58,180.18,Card
10628,2024-05-21,2312,1,125,436.25,211.25,Mobile Wallet
10629,2024-05-21,1481,2,49,342.51,156.31,Card
10630,2024-05-21,2403,9,56,251.44,133.84,Card
10631,2024-05-21,1813,8,163,324.37,185.82,Card
10632,2024-05-21,1491,6,50,274.5,139.5,Cash
10633,2024-05-21,719,14,61,243.39,127.49,Card
10634,2024-05-21,988,13,24,215.76,107.76,Card
10635,2024-05-21,502,12,19,246.81,117.61,Card
10636,2024-05-21,608,16,29,260.71,147.61,Cash
10637,2024-05-21,1297,17,35,192.15,115.15,Cash
10638,2024-05-21,870,15,56,251.44,153.44,Card
10639,2024-05-21,1313,20,17,135.83,100.13,Card
10640,2024-05-21,1073,21,6,119.94,80.94,Card
10641,2024-05-21,2463,19,6,77.94,50.94,Cash
10642,2024-05-21,2057,25,24,239.76,129.36,Card
10643,2024-05-21,903,26,28,307.72,160.72,Card
10644,2024-05-21,366,24,32,191.68,102.08,Cash
10645,2024-05-21,689,29,7,76.93,47.53,Card
10646,2024-05-21,136,28,26,90.74,58.24,Card
10647,2024-05-21,1786,27,11,98.89,60.39,Card
10648,2024-05-22,1978,3,40,319.6,139.6,Card
10649,2024-05-22,1677,2,43,300.57,137.17,Card
10650,2024-05-22,1171,5,76,250.04,128.44,Card
10651,2024-05-22,652,9,76,341.24,181.64,Mobile Wallet
10652,2024-05-22,711,7,98,273.42,155.82,Mobile Wallet
10653,2024-05-22,1365,10,65,259.35,145.6,Mobile Wallet
10654,2024-05-22,1610,13,23,206.77,103.27,Card
10655,2024-05-22,2443,14,64,255.36,133.76,Card
10656,2024-05-22,278,12,17,220.83,105.23,Card
10657,2024-05-22,1951,17,38,208.62,125.02,Card
10658,2024-05-22,945,16,26,233.74,132.34,Card
10659,2024-05-22,985,18,69,206.31,130.41,Card
10660,2024-05-22,745,20,18,143.82,106.02,Cash
10661,2024-05-22,2054,21,6,119.94,80.94,Card
10662,2024-05-22,2160,19,8,103.92,67.92,Card
10663,2024-05-22,2124,24,50,299.5,159.5,Card
10664,2024-05-22,401,23,155,277.45,176.7,Card
10665,2024-05-22,1198,25,28,279.72,150.92,Mobile Wallet
10666,2024-05-22,2368,28,32,111.68,71.68,Card
10667,2024-05-22,878,30,22,98.78,65.78,Cash
10668,2024-05-22,1133,29,8,87.92,54.32,Card
10669,2024-05-23,1711,2,46,321.54,146.74,Card
10670,2024-05-23,1722,4,37,314.13,158.73,Mobile Wallet
10671,2024-05-23,868,1,76,265.24,128.44,Mobile Wallet
10672,2024-05-23,2444,6,55,301.95,153.45,Card
10673,2024-05-23,1903,8,176,350.24,200.64,Mobile Wallet
10674,2024-05-23,2196,10,74,295.26,165.76,Cash
10675,2024-05-23,483,14,46,183.54,96.14,Card
10676,2024-05-23,1622,13,17,152.83,76.33,Card
10677,2024-05-23,604,11,14,139.86,62.86,Card
10678,2024-05-23,2126,18,80,239.2,151.2,Card
10679,2024-05-23,278,17,33,181.17,108.57,Card
10680,2024-05-23,679,15,42,188.58,115.08,Cash
10681,2024-05-23,553,22,5,124.95,77.45,Card
10682,2024-05-23,1723,20,14,111.86,82.46,Card
10683,2024-05-23,2114,21,5,99.95,67.45,Cash
10684,2024-05-23,2449,26,22,241.78,126.28,Card
10685,2024-05-23,2024,23,126,225.54,143.64,Cash
10686,2024-05-23,450,24,42,251.58,133.98,Card
10687,2024-05-23,770,28,29,101.21,64.96,Card
10688,2024-05-23,1129,29,7,76.93,47.53,Card
10689,2024-05-23,1532,30,16,71.84,47.84,Cash
10690,2024-05-24,2024,3,39,311.61,136.11,Card
10691,2024-05-24,1115,2,54,377.46,172.26,Card
10692,2024-05-24,1178,4,41,348.09,175.89,Card
10693,2024-05-24,1566,9,75,336.75,179.25,Card
10694,2024-05-24,1470,10,82,327.18,183.68,Cash
10695,2024-05-24,640,7,127,354.33,201.93,Mobile Wallet
10696,2024-05-24,1325,11,18,179.82,80.82,Cash
10697,2024-05-24,183,12,15,194.85,92.85,Cash
10698,2024-05-24,1343,13,22,197.78,98.78,Cash
10699,2024-05-24,523,16,22,197.78,111.98,Card
10700,2024-05-24,690,18,59,176.41,111.51,Mobile Wallet
10701,2024-05-24,2304,17,33,181.17,108.57,Mobile Wallet
10702,2024-05-24,2268,20,15,119.85,88.35,Mobile Wallet
10703,2024-05-24,1215,22,4,99.96,61.96,Card
10704,2024-05-24,161,21,7,139.93,94.43,Card
10705,2024-05-24,2238,23,125,223.75,142.5,Cash
10706,2024-05-24,842,24,49,293.51,156.31,Cash
10707,2024-05-24,107,26,23,252.77,132.02,Mobile Wallet
10708,2024-05-24,2198,27,8,71.92,43.92,Card
10709,2024-05-24,1969,28,24,83.76,53.76,Cash
10710,2024-05-24,1838,30,14,62.86,41.86,Mobile Wallet
10711,2024-05-25,1143,3,51,407.49,177.99,Cash
10712,2024-05-25,282,5,129,424.41,218.01,Card
10713,2024-05-25,113,4,46,390.54,197.34,Card
10714,2024-05-25,1144,8,182,362.18,207.48,Card
10715,2024-05-25,2082,7,136,379.44,216.24,Card
10716,2024-05-25,765,10,86,343.14,192.64,Card
10717,2024-05-25,1851,12,16,207.84,99.04,Cash
10718,2024-05-25,405,11,23,229.77,103.27,Card
10719,2024-05-25,2202,13,29,260.71,130.21,Cash
10720,2024-05-25,1371,18,86,257.14,162.54,Card
10721,2024-05-25,2471,17,48,263.52,157.92,Cash
10722,2024-05-25,1804,15,57,255.93,156.18,Card
10723,2024-05-25,1224,22,6,149.94,92.94,Card
10724,2024-05-25,1604,20,25,199.75,147.25,Card
10725,2024-05-25,1338,19,13,168.87,110.37,Cash
10726,2024-05-25,1165,24,45,269.55,143.55,Card
10727,2024-05-25,1212,25,35,349.65,188.65,Card
10728,2024-05-25,1038,26,26,285.74,149.24,Mobile Wallet
10729,2024-05-25,710,30,25,112.25,74.75,Card
10730,2024-05-25,1840,28,30,104.7,67.2,Mobile Wallet
10731,2024-05-25,717,27,11,98.89,60.39,Card
10732,2024-05-26,1664,5,135,444.15,228.15,Card
10733,2024-05-26,204,4,39,331.11,167.31,Card
10734,2024-05-26,1400,2,53,370.47,169.07,Card
10735,2024-05-26,978,10,86,343.14,192.64,Cash
10736,2024-05-26,1928,7,107,298.53,170.13,Card
10737,2024-05-26,48,8,182,362.18,207.48,Card
10738,2024-05-26,2019,14,39,155.61,81.51,Card
10739,2024-05-26,1999,12,13,168.87,80.47,Mobile Wallet
10740,2024-05-26,829,13,26,233.74,116.74,Card
10741,2024-05-26,1715,15,51,228.99,139.74,Cash
10742,2024-05-26,1438,16,19,170.81,96.71,Cash
